space,layer,held_out,detector,indist_auc,ood_auc,auc_drop
rawpca,34,toxic-chat,qda,0.8243379165307676,0.7885827407886232,0.035755175742144374
rawpca,34,toxic-chat,power_single,0.785018991900413,0.8267614738202973,-0.04174248191988428
rawpca,34,toxic-chat,power_multi,0.7688165056262231,0.7689075630252101,-9.10573989870711e-05
rawpca,34,wildjailbreak,linear_probe,0.8599203876856439,0.7951872822299652,0.06473310545567879
rawpca,34,wildjailbreak,plain_voronoi,0.8298611698471486,0.6859756097560976,0.14388556009105102
rawpca,34,wildjailbreak,lda,0.8607388470688301,0.7812137049941927,0.07952514207463734
rawpca,34,wildjailbreak,qda,0.8524315429000738,0.75,0.10243154290007384
rawpca,34,wildjailbreak,power_single,0.8298611698471486,0.6859756097560976,0.14388556009105102
rawpca,34,wildjailbreak,power_multi,0.8154945600832934,0.6515316492450639,0.16396291083822945
rawpca,36,aegis-2.0,linear_probe,0.8746278467908903,0.750909090909091,0.12371875588179937
rawpca,36,aegis-2.0,plain_voronoi,0.8414466873706005,0.6312337662337663,0.2102129211368342
rawpca,36,aegis-2.0,lda,0.8695590062111801,0.7261688311688312,0.14339017504234886
rawpca,36,aegis-2.0,qda,0.8566568322981366,0.7751298701298702,0.08152696216826638
rawpca,36,aegis-2.0,power_single,0.8414466873706005,0.6312337662337663,0.2102129211368342
rawpca,36,aegis-2.0,power_multi,0.8270258799171841,0.7664285714285715,0.06059730848861267
rawpca,36,toxic-chat,linear_probe,0.8031244903783431,0.870838720103426,-0.0677142297250829
rawpca,36,toxic-chat,plain_voronoi,0.7875338898401827,0.7488283775048481,0.03870551233533459
rawpca,36,toxic-chat,lda,0.8036661332626659,0.87120232708468,-0.06753619382201415
rawpca,36,toxic-chat,qda,0.8079039770874104,0.776139301874596,0.03176467521281434
rawpca,36,toxic-chat,power_single,0.7875338898401827,0.7488283775048481,0.03870551233533459
rawpca,36,toxic-chat,power_multi,0.7631005891226355,0.7513332255979315,0.011767363524703978
rawpca,36,wildjailbreak,linear_probe,0.8624432907693953,0.7838995354239257,0.07854375534546965
rawpca,36,wildjailbreak,plain_voronoi,0.8311297888401397,0.6972270615563297,0.13390272728380992
rawpca,36,wildjailbreak,lda,0.8598716549743898,0.7771123693379791,0.08275928563641066
rawpca,36,wildjailbreak,qda,0.8549058820352702,0.7506896051103368,0.1042162769249334
rawpca,36,wildjailbreak,power_single,0.8311297888401397,0.6972270615563297,0.13390272728380992
rawpca,36,wildjailbreak,power_multi,0.8147510611202906,0.6673925667828107,0.14735849433747994
