space,layer,held_out,detector,indist_auc,ood_auc,auc_drop
pns,36,aegis-2.0,power_multi,0.8034290890269151,0.7532467532467533,0.050182335780161846
pns,36,toxic-chat,linear_probe,0.7716111858556207,0.7148917259211377,0.05671945993448302
pns,36,toxic-chat,plain_voronoi,0.6602690462600564,0.48270846800258566,0.1775605782574708
pns,36,toxic-chat,lda,0.7664999354479234,0.7262039431157079,0.04029599233221548
pns,36,toxic-chat,qda,0.7875906277179823,0.7884615384615383,-0.0008709107435560526
pns,36,toxic-chat,power_single,0.6602690462600564,0.48270846800258566,0.1775605782574708
pns,36,toxic-chat,power_multi,0.7244549596379648,0.6713800904977376,0.05307486914022719
pns,36,wildjailbreak,linear_probe,0.8113945000831901,0.6778455284552846,0.13354897162790558
pns,36,wildjailbreak,plain_voronoi,0.6879488641079063,0.40857288037166084,0.2793759837362455
pns,36,wildjailbreak,lda,0.810228518593083,0.674506387921022,0.13572213067206096
pns,36,wildjailbreak,qda,0.8265930901006182,0.6977351916376306,0.12885789846298756
pns,36,wildjailbreak,power_single,0.6879488641079063,0.40857288037166084,0.2793759837362455
pns,36,wildjailbreak,power_multi,0.7450327876143269,0.6909843205574913,0.054048467056835636
